volante_regulable,aire_acondicionado,camara_trasera,elevalunas_electrico,bluetooth,gps,años_registro_venta,precio_log,potencia_log,km_log,tipo_gasolina_electro,tipo_gasolina_hybrid_petrol,tipo_gasolina_petrol,color_black,color_blue,color_brown,color_desconocido,color_green,color_grey,color_orange,color_red,color_silver,color_white,tipo_coche_coupe,tipo_coche_desconocido,tipo_coche_estate,tipo_coche_hatchback,tipo_coche_sedan,tipo_coche_subcompact,tipo_coche_suv,tipo_coche_van,alerta_lim_velocidad_no,alerta_lim_velocidad_si,venta_trimestre_venta_segundo_trimestre,venta_trimestre_venta_tercer_trimestre,modelo_grupo_Serie_1,modelo_grupo_Serie_4,modelo_grupo_Serie_5,modelo_grupo_Serie_6,modelo_grupo_Serie_7,modelo_grupo_Serie_Hybrid,modelo_grupo_Serie_M,modelo_grupo_Serie_Z
1,1,0,1,1,1,0.1111111111111111,9.942756341456828,0.592683933040933,0.8468426864680707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.14814814814814814,9.65509029374725,0.48610332183734495,0.7453775235378868,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,10.448743588106625,0.7143396326832558,0.834606265600442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,10.214678610538817,0.6056172068558507,0.7258402067835059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.2222222222222222,9.588845298501564,0.5792661557132386,0.8022768091584609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.74937727911096,0.7143396326832558,0.6783116018957778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0.14814814814814814,9.546884034617925,0.48610332183734495,0.8392996690118153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.846970109700957,0.592683933040933,0.8662511538974178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0.07407407407407407,10.264687244346277,0.6056172068558507,0.6981198354190965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.561067663645012,0.5508216337502048,0.7162585435081599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.037037037037037035,11.042937835596494,0.7824517432886577,0.620534426211858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.25925925925925924,10.025749432069084,0.7500121461163229,0.8750434531579607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.503084610020228,0.5034116533660344,0.8188953394210687,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.62251624577579,0.592683933040933,0.8699714963548095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.90353755128617,0.7143396326832558,0.8664811988586678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.268703615273097,0.5792661557132386,0.8812641884905408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,10.030164255362632,0.592683933040933,0.799370168571981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.579005242826247,0.7143396326832558,0.7660568680948647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.07407407407407407,10.158168529848494,0.5199220766650368,0.6888957881678781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.350189267092581,0.5508216337502048,0.883783611521004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,9.546884034617925,0.592683933040933,0.8953271942574839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.1111111111111111,9.65509029374725,0.5508216337502048,0.7118650162825657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.16203685698089,0.6056172068558507,0.738059909916766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.1111111111111111,10.502351525774941,0.7143396326832558,0.741562728304793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.2222222222222222,9.966509298952284,0.6418311271719599,0.8855256322210447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.36410350510914,0.7143396326832558,0.8239561794372428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.1111111111111111,9.87822102528824,0.6056172068558507,0.8567658609366517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0.14814814814814814,9.34145634983372,0.48610332183734495,0.8638155940395078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.440010162389305,0.653132151864831,0.825782809645297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0.14814814814814814,9.259225769705994,0.48610332183734495,0.7764354060922933,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.409273194575334,0.48610332183734495,0.7921250023218585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.14814814814814814,9.200391041122515,0.5034116533660344,0.9348515674165445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.1111111111111111,10.584081267024454,0.7746130766215851,0.7641518215700291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,9.60918360377546,0.7500121461163229,0.8883396384256042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0.18518518518518517,9.44943600950432,0.48610332183734495,0.7854362317762005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0.1111111111111111,9.966509298952284,0.5199220766650368,0.7357143700477642,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.14814814814814814,10.069044362997353,0.7143396326832558,0.8278930987505961,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.741027444837728,0.7500121461163229,0.8384284009047527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.2222222222222222,9.77571099759397,0.592683933040933,0.8667731136740222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.1111111111111111,9.568084743872936,0.592683933040933,0.8885551359244699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.4444444444444444,8.665785595466064,0.6301619268422967,0.8684856528464222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.77571099759397,0.592683933040933,0.7720741166568856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.787009914477434,0.5508216337502048,0.8338568570223734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.1111111111111111,9.674137279312397,0.592683933040933,0.795007199830337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.2222222222222222,10.609081944147828,0.7143396326832558,0.7199641097576754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.18518518518518517,9.6678285081515,0.592683933040933,0.8184696776636391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.1111111111111111,9.862717639992917,0.7143396326832558,0.8026863079108597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.75272280064639,0.592683933040933,0.8126869450774001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0.07407407407407407,10.819798284210286,0.7824517432886577,0.7440931332423075,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.25925925925925924,9.787009914477434,0.7746130766215851,0.8680137150210065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.1111111111111111,9.758519582283522,0.5508216337502048,0.8411295923942241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,10.250652418696085,0.7143396326832558,0.8347289181123936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.503084610020228,0.5034116533660344,0.8559634006185639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0.14814814814814814,9.44943600950432,0.48610332183734495,0.8578608182538952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.1111111111111111,10.563620718477313,0.8526388645450067,0.8039704292747887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.448743588106625,0.7143396326832558,0.8130810521578515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.62911649414402,0.5508216337502048,0.815281032373671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.07407407407407407,10.499600568082863,0.7143396326832558,0.7967037076224688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.803722464346553,0.653132151864831,0.8439990264251969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.723223876851618,0.592683933040933,0.8109607267382912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.2222222222222222,9.425532393502772,0.48610332183734495,0.8019648117675799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.37037037037037035,9.082620630373812,0.653132151864831,0.8191374169124082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.14814814814814814,9.781376414141157,0.592683933040933,0.8486140607961108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
0,1,0,1,1,1,0.1111111111111111,9.465060106725137,0.48610332183734495,0.8212970207792742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.2222222222222222,9.674137279312397,0.5508216337502048,0.8659634584250056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.928228944424575,0.7746130766215851,0.8683084859538026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,1,1,0.18518518518518517,9.53249633228804,0.592683933040933,0.8665562975855432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.25925925925925924,10.181157167204903,0.6418311271719599,0.7573214289002062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.499600568082863,0.653132151864831,0.7362483623308294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.07407407407407407,10.410335274932896,0.6056172068558507,0.6842149674268623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.413342705547674,0.6418311271719599,0.8381791514654693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14814814814814814,9.220389707829185,0.5034116533660344,0.7673369602680469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.14814814814814814,9.561067663645012,0.653132151864831,0.8569368942758511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.1111111111111111,10.579005242826247,0.7143396326832558,0.7509782171960353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.14814814814814814,9.711176264112805,0.5034116533660344,0.8143916983225279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0.18518518518518517,9.741027444837728,0.592683933040933,0.864917060921633,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.1111111111111111,10.047631185616188,0.7143396326832558,0.7846547226495002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.60918360377546,0.5034116533660344,0.8665285156074181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.1111111111111111,10.30229722897745,0.5508216337502048,0.8060867233320868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0.14814814814814814,9.62911649414402,0.653132151864831,0.7026110992608618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.2222222222222222,10.184937747111391,0.6418311271719599,0.8475509336093534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.503084610020228,0.48610332183734495,0.7163031706515124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.555838779903407,0.7143396326832558,0.6955400956995237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.07407407407407407,9.38437770918244,0.48610332183734495,0.7011223943494278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0.14814814814814814,9.210440366976517,0.592683933040933,0.8477015778988646,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.48044384215367,0.5508216337502048,0.8515566787965518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.6782377612977,0.8526388645450067,0.6963474132312177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,9.137877200242468,0.6809477083046198,0.9238504544343535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.642187721358466,0.5034116533660344,0.8005951026501383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.14814814814814814,8.699681400989514,0.5034116533660344,0.8154105380672125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,0.14814814814814814,9.913487387114461,0.592683933040933,0.8174828103120482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.07407407407407407,9.913487387114461,0.6056172068558507,0.8467643515700358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.210440366976517,0.5508216337502048,0.8745846845962977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0.14814814814814814,9.539716058977092,0.48610332183734495,0.7656603517585403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0.14814814814814814,9.55400099583723,0.7143396326832558,0.8796467081201129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,10.725489582719506,0.7143396326832558,0.7045209893462983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.2222222222222222,9.38437770918244,0.5792661557132386,0.8878727008588554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.99884318585288,0.5034116533660344,0.6632640444972742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0.25925925925925924,9.525224101853109,0.5792661557132386,0.7873820939946745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.3333333333333333,9.942756341456828,0.6809477083046198,0.8723891957200471,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.18518518518518517,9.62251624577579,0.5508216337502048,0.8577674945232985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,9.942756341456828,0.592683933040933,0.8463038139302959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.1111111111111111,10.471666571132038,0.7143396326832558,0.7181651672310667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,9.723223876851618,0.7746130766215851,0.8832789507814494,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.2222222222222222,9.6678285081515,0.5508216337502048,0.8188190844914267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14814814814814814,8.867990898182093,0.5034116533660344,0.7955777831082749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.546884034617925,0.5034116533660344,0.9259896346226653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.488047863280759,0.42851230074266633,0.7954599161894427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,1,1,0.3333333333333333,9.332646496360152,0.5792661557132386,0.8663684775028873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.83633227734872,0.592683933040933,0.7777299078361926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0.1111111111111111,9.717218213494077,0.592683933040933,0.8281284045730668,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.037037037037037035,10.92775337907558,0.7824517432886577,0.5713257626332606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.18518518518518517,9.38437770918244,0.5508216337502048,0.7673220363557367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,10.524090921620362,0.7143396326832558,0.7707859727999034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,9.90353755128617,0.592683933040933,0.8450571593460487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.2222222222222222,9.99884318585288,0.7746130766215851,0.9287721560454625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,8.974744612722734,0.48610332183734495,0.7701156104232014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.53249633228804,0.48610332183734495,0.7862855387664518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0.037037037037037035,11.021918808236205,0.7143396326832558,0.4526731794786967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,10.431199791458543,0.7746130766215851,0.7418443032091029,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
